name,lat,lon,str
DEE DAA 132 WEST 31 STREET New York NY 10001,40.7536854,-73.9991637,"{lng=-73.9991637, lat=40.75368539999999}"
NEW KAM LAI 708 AMSTERDAM AVENUE New York NY 10025,40.7930625,-73.9713625,"{lng=-73.9713625, lat=40.7930625}"
TENG DRAGON 2260 1 AVENUE New York NY 10035,40.794065,-73.9271644,"{lng=-73.9271644, lat=40.794065}"
OASIS COFFEE SHOP 390 TIFFANY STREET New York NY 10474,40.8079295,-73.8895569,"{lng=-73.8895569, lat=40.8079295}"
US FRIED CHICKEN & P1ZZA 110 MALCOLM X BOULEVARD New York NY 10026,40.8016966,-73.9498362,"{lng=-73.9498362, lat=40.8016966}"
KFC 458 UTICA AVENUE New York NY 11203,40.662577,-73.931888,"{lng=-73.931888, lat=40.662577}"
KFC 5223 5 AVENUE New York NY 11220,40.6385229,-74.0153231,"{lng=-74.0153231, lat=40.6385229}"
GARLIC PIZZA BAR 629 2 AVENUE New York NY 10016,40.74727,-73.9800645,"{lng=-73.9800645, lat=40.74727}"
ESPINAL RESTAURANT 1039 BELMONT AVENUE New York NY 11208,40.674417,-73.870842,"{lng=-73.870842, lat=40.674417}"
CHECKERS 43 EMPIRE BOULEVARD New York NY 11225,40.6633209,-73.9608544,"{lng=-73.9608544, lat=40.6633209}"
BAGEL HOUSE 4651 HYLAN BOULEVARD New York NY 10312,40.529485,-74.161652,"{lng=-74.16165200000002, lat=40.529485}"
PLACE FRIED CHICKEN 285 WYCKOFF AVENUE New York NY 11237,40.7008194,-73.9129759,"{lng=-73.91297589999999, lat=40.7008194}"
TAQUERIA LA HACIENDA 69-20 QUEENS BOULEVARD New York NY 11377,40.739747,-73.89505,"{lng=-73.89505, lat=40.739747}"
CHELSEA DELI AND BAKERY 254 8 AVENUE New York NY 10011,40.7464969,-74.0094471,"{lng=-74.0094471, lat=40.7464969}"
G's RESTAURANT & BAR 139-20 243 STREET New York NY 11422,40.6584068,-73.7389596,"{lng=-73.7389596, lat=40.6584068}"
CRYSTAL'S RESTAURANT 99-11 39 AVENUE New York NY 11368,40.7506343,-73.8477874,"{lng=-73.8477874, lat=40.7506343}"
ASPEN SOCIAL CLUB 157 WEST 47 STREET New York NY 10036,40.7602619,-73.9932872,"{lng=-73.9932872, lat=40.7602619}"
20 TWENTY RESTAURANT 20 WARREN STREET New York NY 10007,40.714292,-74.007682,"{lng=-74.007682, lat=40.714292}"
PRET A MANGER 319 BROADWAY New York NY 10007,40.715956,-74.0051979,"{lng=-74.0051979, lat=40.715956}"
NEW WIN HING INC 1180 BAY STREET New York NY 10305,40.6144192,-74.0664965,"{lng=-74.0664965, lat=40.6144192}"
BAKERITE 179-03 JAMAICA AVENUE New York NY 11432,40.708363,-73.782272,"{lng=-73.78227199999999, lat=40.70836300000001}"
HILLSIDE BAKERY AND FIRST FOOD 159-02 HILLSIDE AVENUE New York NY 11432,40.707514,-73.802306,"{lng=-73.802306, lat=40.707514}"
TEXAS NEW FRIED CHICKEN 803 CYPRESS AVENUE New York NY 11385,40.700406,-73.906268,"{lng=-73.906268, lat=40.700406}"
Fair Weather Bushwick 274 WYCKOFF AVENUE New York NY 11237,40.6998933,-73.9122412,"{lng=-73.9122412, lat=40.69989330000001}"
KFC/TACO BELL 254-65 HORACE HARDING EXPRESSWAY New York NY 11362,40.7625145,-73.7292921,"{lng=-73.7292921, lat=40.76251449999999}"
TORIS RESTAURANT 859 EAST 149 STREET New York NY 10455,40.8147803,-73.9080581,"{lng=-73.90805809999999, lat=40.8147803}"
PETITE FLEURY BAKERY 4630 FLATLANDS AVENUE New York NY 11234,40.623951,-73.9305119,"{lng=-73.9305119, lat=40.623951}"
PA-NASH RESTAURANT AND LOUNGE 144-14 243 STREET New York NY 11422,40.6584068,-73.7389596,"{lng=-73.7389596, lat=40.6584068}"
"LAZZAT, INC 1969 BATH AVENUE New York NY 11214",40.601709,-74.001513,"{lng=-74.001513, lat=40.601709}"
KNAPP BAGEL CAFE 2145 KNAPP STREET New York NY 11229,40.6003759,-73.9340815,"{lng=-73.93408149999999, lat=40.6003759}"
CROWNKING FOOD CORP 963 FULTON STREET New York NY 11238,40.6829968,-73.9644991,"{lng=-73.9644991, lat=40.6829968}"
BEER BELLY'S 39-17 BELL BOULEVARD New York NY 11361,40.7648269,-73.7713,"{lng=-73.7713, lat=40.7648269}"
RAIZES CHURRASCARIA 139 NASSAU AVENUE New York NY 11222,40.7248848,-73.948086,"{lng=-73.948086, lat=40.7248848}"
SUNSTONE TORTILLAS EXPRESS 5411 5 AVENUE New York NY 11220,40.6385229,-74.0153231,"{lng=-74.0153231, lat=40.6385229}"
KFC 87-15 NORTHERN BOULEVARD New York NY 11372,40.7563641,-73.8802232,"{lng=-73.8802232, lat=40.7563641}"
VOYAGE 0 LaGiuardia Airport New York NY 11371,40.7766392,-73.87425,"{lng=-73.87425, lat=40.7766392}"
EL TORO TAQUERIA INC 89 FORT GREENE PLACE New York NY 11217,40.6873854,-73.9764334,"{lng=-73.97643339999999, lat=40.6873854}"
DUNKIN' DONUTS & BASKIN ROBBINS 8509 5 AVENUE New York NY 11209,40.6212119,-74.0329499,"{lng=-74.03294989999999, lat=40.6212119}"
PALACE FRIED CHICKEN 21-02 36 AVENUE New York NY 11106,40.7595044,-73.9271644,"{lng=-73.9271644, lat=40.7595044}"
18 EAST GUNHILL PIZZA 18 EAST GUN HILL ROAD New York NY 10467,40.8961855,-73.8411209,"{lng=-73.84112089999999, lat=40.8961855}"
JUSTINO'S PIZZERIA 77 PEARL STREET New York NY 10004,40.7040805,-74.0105051,"{lng=-74.0105051, lat=40.7040805}"
PISILLO ITALIAN PANINI 97 NASSAU STREET New York NY 10038,40.710411,-74.0075769,"{lng=-74.0075769, lat=40.710411}"
KING'S WOK CHINESE RESTAURANT 19906 LINDEN BLVD New York NY 11412,40.693973,-73.753068,"{lng=-73.753068, lat=40.693973}"
SUSHI FUSSION 224 WEST 35 STREET New York NY 10001,40.7536854,-73.9991637,"{lng=-73.9991637, lat=40.75368539999999}"
CHINA FORTUNE FAST FOOD 106-15 JAMAICA AVENUE New York NY 11418,40.6953614,-73.8406035,"{lng=-73.8406035, lat=40.6953614}"
SUBWAY 86-09 ROOSEVELT AVENUE New York NY 11372,40.7480965,-73.8797296,"{lng=-73.87972959999999, lat=40.7480965}"
ROEBLING PIZZA 326 ROEBLING STREET New York NY 11211,40.7085704,-73.9611048,"{lng=-73.9611048, lat=40.7085704}"
KENNEDY FRIED CHICKEN 1429 NOSTRAND AVENUE New York NY 11226,40.651362,-73.949313,"{lng=-73.949313, lat=40.651362}"
I HEART PIZZA NY 642 9 AVENUE New York NY 10036,40.7602619,-73.9932872,"{lng=-73.9932872, lat=40.7602619}"
Jays J Pizza 66-35 GRAND AVENUE New York NY 11378,40.724876,-73.897717,"{lng=-73.897717, lat=40.72487599999999}"
NUCHAS 97 WEST 32 STREET New York NY 10001,40.7536854,-73.9991637,"{lng=-73.9991637, lat=40.75368539999999}"
KFC 798 4 AVENUE New York NY 11232,40.6560436,-74.0079781,"{lng=-74.0079781, lat=40.6560436}"
RICO POLLO # 2 RESTAURANT 3352 FULTON STREET New York NY 11208,40.683506,-73.871839,"{lng=-73.871839, lat=40.683506}"
KFC 158-05 UNION TURNPIKE New York NY 11366,40.7201046,-73.808652,"{lng=-73.80865200000001, lat=40.72010460000001}"
Nomura Cafe 309 WEST 49 STREET New York NY 10019,40.7686973,-73.9918181,"{lng=-73.9918181, lat=40.7686973}"
TEA FLOWER BAKERY 6623 FORT HAMILTON PARKWAY New York NY 11219,40.6295922,-74.0104891,"{lng=-74.0104891, lat=40.6295922}"
SAYRAS WINE BAR 91-11 ROCKAWAY BEACH BOULEVARD New York NY 11693,40.5865749,-73.8150988,"{lng=-73.8150988, lat=40.5865749}"
flat iron hall 38 WEST 26 STREET New York NY 10010,40.7388319,-73.9815337,"{lng=-73.98153370000001, lat=40.7388319}"
YOGURTLAND 795 COLUMBUS AVENUE New York NY 10025,40.7943209,-73.965964,"{lng=-73.965964, lat=40.7943209}"
KENNEDY FRIED CHICKEN 146-20 ROCKAWAY BOULEVARD New York NY 11436,40.673134,-73.7909729,"{lng=-73.7909729, lat=40.673134}"
G&B TERMINAL DELI BROOKLYN TERMINAL MARKET New York NY 11236,40.6387196,-73.8948295,"{lng=-73.8948295, lat=40.63871959999999}"
FLUTE EAST 303 EAST 53 STREET New York NY 10022,40.7593941,-73.9697795,"{lng=-73.9697795, lat=40.7593941}"
JANE MOTORCYCLES 161 GRAND STREET New York NY 11249,40.714787,-73.961489,"{lng=-73.961489, lat=40.714787}"
PAN LA LAS QUE SEA BAKERY 92-20 JAMAICA AVENUE New York NY 11421,40.693273,-73.852434,"{lng=-73.852434, lat=40.693273}"
EL POTRERO SPORT BAR 46-12 GREENPOINT AVENUE New York NY 11104,40.7421654,-73.9182286,"{lng=-73.91822859999999, lat=40.7421654}"
KENNEDY FRIED CHICKEN 730 EAST 149 STREET New York NY 10455,40.8147803,-73.9080581,"{lng=-73.90805809999999, lat=40.8147803}"
MASALA KING 259-07 HILLSIDE AVENUE New York NY 11004,40.7371837,-73.7090853,"{lng=-73.7090853, lat=40.7371837}"
BELLA PIZZA OF BRONX 4555 3 AVENUE New York NY 10458,40.8621792,-73.88601,"{lng=-73.88601, lat=40.8621792}"
BAGEL CAFE 200 CLINTON STREET New York NY 11201,40.6905172,-73.9944272,"{lng=-73.9944272, lat=40.6905172}"
JOSE O SHEA'S 228 DUFFIELD STREET New York NY 11201,40.6914662,-73.9845475,"{lng=-73.98454749999999, lat=40.69146620000001}"
SORENTO'S PIZZA 3891 SEDGWICK AVENUE New York NY 10463,40.8827456,-73.8928102,"{lng=-73.8928102, lat=40.8827456}"
YOZ SHANGHAI (BOOTH 20) 136-20 ROOSEVELT AVENUE New York NY 11354,40.759362,-73.8290939,"{lng=-73.8290939, lat=40.759362}"
AREPAS CAFE 33-07 36 AVENUE New York NY 11106,40.7595044,-73.9271644,"{lng=-73.9271644, lat=40.7595044}"
LUCKY CHINESE RESTAURANT 43-02 NATIONAL STREET New York NY 11368,40.746667,-73.86407,"{lng=-73.86407, lat=40.746667}"
GRACE STREET 17 WEST 32 STREET New York NY 10001,40.6942545,-73.9976143,"{lng=-73.9976143, lat=40.6942545}"
MXX CORPORATION 106 BOWERY New York NY 10013,40.7179514,-73.9953748,"{lng=-73.9953748, lat=40.7179514}"
YOGURTLAND 420 AMSTERDAM AVENUE New York NY 10024,40.7840653,-73.9780299,"{lng=-73.9780299, lat=40.78406529999999}"
FALANGHINA 130 SAINT MARKS PLACE New York NY 10009,40.7266547,-73.9835928,"{lng=-73.98359280000001, lat=40.7266547}"
THE CLAM 420 HUDSON STREET New York NY 10014,40.730321,-74.006565,"{lng=-74.006565, lat=40.730321}"
China Blue 451 WASHINGTON STREET New York NY 10013,40.723984,-74.00996,"{lng=-74.00995999999999, lat=40.723984}"
PALACE RESTAURANT 136-55 ROOSEVELT AVENUE New York NY 11354,40.76033,-73.82813,"{lng=-73.82813, lat=40.76033}"
SUBWAY RESTAURANT 288 8 AVENUE New York NY 10001,40.7536854,-73.9991637,"{lng=-73.9991637, lat=40.75368539999999}"
A LE BAGUETTE/ CAFE OLYMPIA 664 LEXINGTON AVENUE New York NY 10022,40.7599714,-73.9700186,"{lng=-73.9700186, lat=40.7599714}"
CHINA LOCAL CUISINE 59 DIVISION STREET New York NY 10002,40.7142098,-73.9948822,"{lng=-73.99488219999999, lat=40.7142098}"
DALI MARKET 461 7 AVENUE New York NY 10001,40.7536854,-73.9991637,"{lng=-73.9991637, lat=40.75368539999999}"
BROTHER'S PIZZERA 27 EAST KINGSBRIDGE ROAD New York NY 10468,40.8672169,-73.8965393,"{lng=-73.8965393, lat=40.8672169}"
BARISTA 11-Nov 44 ROAD New York NY 11101,40.7443091,-73.9418603,"{lng=-73.9418603, lat=40.7443091}"
H & R GOURMET DELI & GROCERY 1071 TARGEE STREET New York NY 10304,40.6017065,-74.0913781,"{lng=-74.0913781, lat=40.6017065}"
XIAN FAMOUS FOODS 2675 BROADWAY New York NY 10025,40.7984994,-73.9693477,"{lng=-73.9693477, lat=40.7984994}"
TAQUERIA EL PUENTE 9300 5 AVENUE New York NY 11209,40.6212119,-74.0329499,"{lng=-74.03294989999999, lat=40.6212119}"
MAISON KAYSER 1800 BROADWAY New York NY 10019,40.759011,-73.9844722,"{lng=-73.9844722, lat=40.759011}"
TBAAR 1139 128 STREET New York NY 11356,40.7901266,-73.8477874,"{lng=-73.8477874, lat=40.7901266}"
HALAL HUT FRIED CHICKEN & PIZZA INC 2280 BATHGATE AVENUE New York NY 10457,40.854244,-73.891825,"{lng=-73.891825, lat=40.854244}"
OCABANON 245 WEST 29 STREET New York NY 10001,40.7536854,-73.9991637,"{lng=-73.9991637, lat=40.75368539999999}"
KFC 242 EAST 14 STREET New York NY 10003,40.7322535,-73.9874105,"{lng=-73.9874105, lat=40.7322535}"
FLRU JUICY 718 MANHATTAN AVENUE New York NY 11222,40.726,-73.951772,"{lng=-73.95177199999999, lat=40.726}"
KENNEDY FRIED CHICKEN 136-04 NORTHERN BOULEVARD New York NY 11354,40.764321,-73.8256264,"{lng=-73.82562639999999, lat=40.764321}"
OISHI SUSHI 929 MANHATTAN AVE New York NY 11222,40.7311118,-73.9546373,"{lng=-73.9546373, lat=40.7311118}"
J'S WONG 717 FRANKLIN AVENUE New York NY 11238,40.6739872,-73.9566671,"{lng=-73.95666709999999, lat=40.6739872}"
Kosher Haven 2900 BEDFORD AVENUE New York NY 11210,40.6319593,-73.9527159,"{lng=-73.9527159, lat=40.6319593}"
RAMEN THUKPA 70 7 AVENUE SOUTH New York NY 10014,40.7366138,-74.0094471,"{lng=-74.0094471, lat=40.7366138}"
FAT SAL'S 201 AVENUE A New York NY 10009,40.7294425,-73.9813209,"{lng=-73.9813209, lat=40.7294425}"
LAS LUNITAS 195 STANHOPE STREET New York NY 11237,40.6999125,-73.9212314,"{lng=-73.9212314, lat=40.6999125}"
RIVOLI PIZZA II 131 CHRISTOPHER STREET New York NY 10014,40.7331756,-74.0067516,"{lng=-74.0067516, lat=40.7331756}"
BROADWAY GOURMET DELI & GRILL 691 BROADWAY New York NY 11206,40.701867,-73.943418,"{lng=-73.943418, lat=40.701867}"
HUMPHREY 839 AVENUE OF THE AMERICAS New York NY 10001,40.7469057,-73.990113,"{lng=-73.990113, lat=40.7469057}"
CHENG'S ORIENTAL EXPRESS 42-13 BOWNE STREET New York NY 11355,40.756938,-73.821501,"{lng=-73.821501, lat=40.756938}"
GRAN FAMILIA MEXICANA RESTAURANT 117 AVENUE U New York NY 11223,40.59646,-73.980052,"{lng=-73.980052, lat=40.59646}"
SUBWAY 400 MYRTLE AVENUE New York NY 11205,40.6929978,-73.9699929,"{lng=-73.9699929, lat=40.6929978}"
HINATA RAMEN 159 EAST 55 STREET New York NY 10022,40.7593941,-73.9697795,"{lng=-73.9697795, lat=40.7593941}"
KFC 9201 5 AVENUE New York NY 11209,40.6212119,-74.0329499,"{lng=-74.03294989999999, lat=40.6212119}"
LA NUEVA POTENCIA CORP 1559 ST NICHLS AVE New York NY 10040,40.7744828,-73.9651302,"{lng=-73.96513019999999, lat=40.7744828}"
ASTRAMED PHYSICIAN PC/Juice Bar 86-10 ROOSEVELT AVENUE New York NY 11372,40.747817,-73.879886,"{lng=-73.879886, lat=40.747817}"
BAGEL CHIEF 2169 BATH AVENUE New York NY 11214,40.5988547,-73.9977559,"{lng=-73.9977559, lat=40.5988547}"
SHAKA BURRITO 210 EAST 23 STREET New York NY 10010,40.7388319,-73.9815337,"{lng=-73.98153370000001, lat=40.7388319}"
THE OLD SIAM RESTAURANT AND BAR 69-12 AUSTIN STREET New York NY 11375,40.721493,-73.849057,"{lng=-73.849057, lat=40.721493}"
Crowne Plaza-JFK Airport 138-10 135 AVENUE New York NY 11436,40.6718171,-73.7977928,"{lng=-73.7977928, lat=40.6718171}"
SQUARE PIZZA 201 CLINTON STREET New York NY 10002,40.7139682,-73.9872592,"{lng=-73.9872592, lat=40.7139682}"
18 HIPOT 8204 18 AVENUE New York NY 11214,40.6042332,-74.0025999,"{lng=-74.00259989999999, lat=40.6042332}"
HOLIDAY INN 154-17 BROOKVILLE BOULEVARD New York NY 11422,40.6829631,-73.726181,"{lng=-73.726181, lat=40.68296309999999}"
NEW XIANG XING HOUSE 216-13 LINDEN BOULEVARD New York NY 11411,40.696278,-73.742963,"{lng=-73.742963, lat=40.696278}"
JANG BAK BBQ 36-12 UNION STREET New York NY 11354,40.763342,-73.828299,"{lng=-73.828299, lat=40.763342}"
WENDY'S 69-02 NORTHERN BOULEVARD New York NY 11377,40.7542225,-73.8974912,"{lng=-73.89749119999999, lat=40.7542225}"
MC DONALDS 608 WEST 207 STREET New York NY 10034,40.8721452,-73.9212858,"{lng=-73.92128579999999, lat=40.8721452}"
MAMA MIA PIZZA 435 FULTON STREET New York NY 11201,40.6917684,-73.9875096,"{lng=-73.9875096, lat=40.69176840000001}"
EL POLLO II RESTAURANT 900 HYLAN BOULEVARD New York NY 10305,40.598247,-74.072317,"{lng=-74.072317, lat=40.598247}"
OTAFUKU 220 EAST 9 STREET New York NY 10003,40.7322535,-73.9874105,"{lng=-73.9874105, lat=40.7322535}"
LA GOULETTE 159 GRAND STREET New York NY 11249,40.714813,-73.961549,"{lng=-73.96154899999999, lat=40.714813}"
POPEYES 219-03 NORTH CONDUIT AVENUE New York NY 11413,40.6664156,-73.7486011,"{lng=-73.7486011, lat=40.6664156}"
THAI CAFE 925 MANHATTAN AVENUE New York NY 11222,40.7309853,-73.9544109,"{lng=-73.95441090000001, lat=40.7309853}"
Verrazano Grill 628 MIDLAND AVENUE New York NY 10306,40.5711299,-74.091494,"{lng=-74.091494, lat=40.5711299}"
vida saludable 47-12 44 STREET New York NY 11377,40.7413334,-73.9036487,"{lng=-73.90364869999999, lat=40.74133339999999}"
CHECKER'S 1130 MYRTLE AVENUE New York NY 11206,40.6968031,-73.9353838,"{lng=-73.9353838, lat=40.6968031}"
EL CHOLO 98 VICTORY BOULEVARD New York NY 10301,40.637599,-74.079657,"{lng=-74.079657, lat=40.637599}"
KENNEDY FRIED CHICKEN 198 EAST 167 STREET New York NY 10456,40.8310224,-73.9095279,"{lng=-73.9095279, lat=40.83102239999999}"
HAO HAO WEI 55-27 108 STREET New York NY 11368,40.7506343,-73.8477874,"{lng=-73.8477874, lat=40.7506343}"
"CHINA HOUSE QUEENS TAKE OUT, INC. 206-18 HILLSIDE AVENUE New York NY 11427",40.7213271,-73.7590234,"{lng=-73.75902339999999, lat=40.7213271}"
KENNEDY FRIED CHICKEN 1258 FLATBUSH AVENUE New York NY 11226,40.639424,-73.954933,"{lng=-73.954933, lat=40.639424}"
CAFE BY THE BAY 18-15 215 STREET New York NY 11360,40.7779482,-73.7801447,"{lng=-73.7801447, lat=40.7779482}"
CAFE AU LEE 193 LEE AVENUE New York NY 11211,40.7022286,-73.9558775,"{lng=-73.9558775, lat=40.7022286}"
CROWN FRIED CHICKEN & PIZZA 235 RALPH AVENUE New York NY 11233,40.6815478,-73.9221087,"{lng=-73.9221087, lat=40.6815478}"
CUTTING BOARD FLUSHING 37-20 PRINCE STREET New York NY 11354,40.760178,-73.833026,"{lng=-73.83302599999999, lat=40.760178}"
THE PEACOCK 24 EAST 39 STREET New York NY 10016,40.74727,-73.9800645,"{lng=-73.9800645, lat=40.74727}"
SANDWICHES AND MORE 502 AVENUE P New York NY 11223,40.6092446,-73.9690019,"{lng=-73.9690019, lat=40.6092446}"
STARBUCKS (JFK terminal 5-post security departure) TERMINAL 5 JFK INTERNATIONAL AIRPORT New York NY 11430,40.6413111,-73.7781391,"{lng=-73.77813909999999, lat=40.6413111}"
Juice Press 1296 MADISON AVENUE New York NY 10128,40.7848393,-73.956117,"{lng=-73.95611699999999, lat=40.7848393}"
DISTRICT 12 4892 BROADWAY New York NY 10034,40.8990731,-73.8972107,"{lng=-73.8972107, lat=40.8990731}"
JEN'S ROTI # 3 INC. 123-28 ROCKAWAY BOULEVARD New York NY 11420,40.675207,-73.814033,"{lng=-73.814033, lat=40.675207}"
PASTORA RESTAURANT PIZZERIA 967 EAST 167 STREET New York NY 10459,40.8285039,-73.8918897,"{lng=-73.8918897, lat=40.8285039}"
KING WOK 222 VARICK STREET New York NY 10014,40.7290654,-74.0050389,"{lng=-74.0050389, lat=40.7290654}"
Courtyard by Marriott Manhattan Chelsea 135 WEST 30 STREET New York NY 10001,40.7536854,-73.9991637,"{lng=-73.9991637, lat=40.75368539999999}"
EAST BUFFET & RESTAURANT 42-07 MAIN STREET New York NY 11355,40.755077,-73.8281193,"{lng=-73.8281193, lat=40.755077}"
SAFRA 568 GRAND AVENUE New York NY 11238,40.6787228,-73.9623488,"{lng=-73.9623488, lat=40.6787228}"
RED APPLE 225 COLUMBIA STREET New York NY 11231,40.6844176,-74.0027433,"{lng=-74.00274329999999, lat=40.6844176}"
MCDONALDS RESTAURANT 3143 ATLANTIC AVENUE New York NY 11208,40.6797974,-73.8788588,"{lng=-73.8788588, lat=40.6797974}"
XIAO LE YUAN BAKERY INC. 5711 5 AVENUE New York NY 11220,40.6385229,-74.0153231,"{lng=-74.0153231, lat=40.6385229}"
IRON SUSHI 212 EAST 10 STREET New York NY 10003,40.7322535,-73.9874105,"{lng=-73.9874105, lat=40.7322535}"
SHARON'S ROTI SHOP 180-04 HILLSIDE AVENUE New York NY 11432,40.7128133,-73.7823228,"{lng=-73.7823228, lat=40.7128133}"
AMERICAN WHISKEY 247 WEST 30 STREET New York NY 10001,40.7536854,-73.9991637,"{lng=-73.9991637, lat=40.75368539999999}"
RETRO PIZZA CAFE 41-02A BROADWAY New York NY 11103,40.7593461,-73.9190414,"{lng=-73.9190414, lat=40.75934609999999}"
GOURMET CHEF CHINESE RESTAURANT 3201 RICHMOND ROAD New York NY 10306,40.575512,-74.127824,"{lng=-74.12782399999999, lat=40.575512}"
FUCIAANA ASIAN FOOD &CRYSTAL GRILL 2478 CONEY ISLAND AVENUE New York NY 11223,40.5964675,-73.9610863,"{lng=-73.96108629999999, lat=40.5964675}"
ARUNEE THAI 78-23 37 AVENUE New York NY 11372,40.7527924,-73.8801301,"{lng=-73.8801301, lat=40.7527924}"
THE HIDE OUT 143 EAST 233 STREET New York NY 10470,40.8990767,-73.8683697,"{lng=-73.86836970000002, lat=40.89907669999999}"
PIZZA ITALIAN 174 DELANCEY STREET New York NY 10002,40.717949,-73.985023,"{lng=-73.98502300000001, lat=40.717949}"
SUBWAY 2052 ROCKAWAY PARKWAY New York NY 11236,40.6327604,-73.8886624,"{lng=-73.8886624, lat=40.6327604}"
I LOVE PIZZA 3075 3 AVENUE New York NY 10451,40.8187386,-73.9271644,"{lng=-73.9271644, lat=40.8187386}"
NOOR MARTS INC 70 E 184TH STREET New York NY 10004,40.8601742,-73.9012593,"{lng=-73.90125929999999, lat=40.8601742}"
SMOOCHA 315 5 AVENUE New York NY 10016,40.74727,-73.9800645,"{lng=-73.9800645, lat=40.74727}"
ROSETTE 171 EAST BROADWAY New York NY 10002,40.713845,-73.989669,"{lng=-73.98966899999999, lat=40.713845}"
SIMON'S BBQ II 5224 8 AVENUE New York NY 11220,40.6385229,-74.0153231,"{lng=-74.0153231, lat=40.6385229}"
Tous Les Jours 42-35 MAIN STREET New York NY 11355,40.7544169,-73.8278578,"{lng=-73.82785779999999, lat=40.7544169}"
FORTUNE PLACE 286 BROADWAY New York NY 11211,40.7084094,-73.9585133,"{lng=-73.95851329999999, lat=40.7084094}"
MATSUNOSUKE 58 WEST 8 STREET New York NY 10011,40.7464969,-74.0094471,"{lng=-74.0094471, lat=40.7464969}"
CONVENE 101 PARK AVENUE New York NY 10017,40.7510482,-73.9778609,"{lng=-73.9778609, lat=40.7510482}"
BAKERY ON 8TH 4705 8 AVENUE New York NY 11220,40.6385229,-74.0153231,"{lng=-74.0153231, lat=40.6385229}"
QUENCH 1265 BROADWAY New York NY 10001,40.7480852,-73.9884276,"{lng=-73.9884276, lat=40.7480852}"
AL DENTE PIZZERIA 103-15 QUEENS BOULEVARD New York NY 11375,40.7249415,-73.8500167,"{lng=-73.8500167, lat=40.7249415}"
DOUGHNUTTERY 425 WEST 15 STREET New York NY 10011,40.7464969,-74.0094471,"{lng=-74.0094471, lat=40.7464969}"
TONYS PIZZERIA 51 EAST KINGSBRIDGE ROAD New York NY 10468,40.8669539,-73.8960513,"{lng=-73.8960513, lat=40.8669539}"
RASOI 235 DEKALB AVENUE New York NY 11205,40.6896686,-73.9697888,"{lng=-73.9697888, lat=40.6896686}"
DEN 45 SOUTH 3 STREET New York NY 11249,40.7119031,-73.9660683,"{lng=-73.9660683, lat=40.7119031}"
HARLEM KARIBE TAKE OUT 2234 ADAM CLAYTON POWEL JR BLVD New York NY 10027,40.7097751,-73.8593612,"{lng=-73.8593612, lat=40.7097751}"
RELLENO 346 AUDUBON AVENUE New York NY 10033,40.8496354,-73.9319169,"{lng=-73.93191689999999, lat=40.8496354}"
DUMPLING CAFE 153D CENTRE STREET New York NY 10013,40.7178022,-74.0003886,"{lng=-74.0003886, lat=40.7178022}"
NEW GIANT CHINESE FOOD 18-23 ASTORIA BOULEVARD New York NY 11102,40.7723917,-73.9266098,"{lng=-73.9266098, lat=40.7723917}"
China Garden 1205 STRATFORD AVENUE New York NY 10472,40.8293739,-73.8755609,"{lng=-73.8755609, lat=40.8293739}"
JADORE CAKES 986 WINTHROP STREET New York NY 11212,40.6596239,-73.9267562,"{lng=-73.9267562, lat=40.6596239}"
BREAD BROTHERS BAGEL CAFE 220 BUSHWICK AVENUE New York NY 11206,40.7082523,-73.9402156,"{lng=-73.9402156, lat=40.7082523}"
WANG EASTERN 780 EAST 163 STREET New York NY 10456,40.8310224,-73.9095279,"{lng=-73.9095279, lat=40.83102239999999}"
A' Putia Sicilian Pastry & CafÈ 177 5 AVENUE New York NY 11217,40.6830069,-73.9800645,"{lng=-73.9800645, lat=40.6830069}"
KFC/TACO BELL/ SOUTH PHILLY STEAKS & FRIES 2655 RICHMOND AVENUE New York NY 10314,40.5816978,-74.1661941,"{lng=-74.1661941, lat=40.5816978}"
KONDITORI 687 MANHATTAN AVENUE New York NY 11222,40.725076,-73.9517737,"{lng=-73.95177369999999, lat=40.725076}"
GOOD TASTE #1 235 KINGSTON AVENUE New York NY 11213,40.67187,-73.941721,"{lng=-73.941721, lat=40.67187}"
GREEK FAMILY KITCHEN 212-02 UNION TURNPIKE New York NY 11364,40.733429,-73.758596,"{lng=-73.758596, lat=40.733429}"
TROPICANA 40-42 JUNCTION BOULEVARD New York NY 11368,40.748005,-73.869037,"{lng=-73.86903699999999, lat=40.74800500000001}"
Subway 262 ARDEN AVENUE New York NY 10312,40.5523287,-74.1910312,"{lng=-74.1910312, lat=40.5523287}"
HAAGEN DAZS 70-40 AUSTIN STREET New York NY 11375,40.7204003,-73.8454799,"{lng=-73.8454799, lat=40.7204003}"
BUDIN 114 GREENPOINT AVENUE New York NY 11222,40.7297972,-73.9562161,"{lng=-73.95621609999999, lat=40.7297972}"
CAMILA'S CAFE 358 COLUMBIA STREET New York NY 11231,40.679763,-74.005477,"{lng=-74.005477, lat=40.679763}"
CHINA FUN CHINESE RESTAURANT 95-04 101 STREET New York NY 11416,40.6853768,-73.8492576,"{lng=-73.8492576, lat=40.6853768}"
LUCKY KITCHEN 227 ALBANY AVENUE New York NY 11213,40.6726839,-73.938834,"{lng=-73.938834, lat=40.6726839}"
"S & S CARIBBEAN CUISINE AND ROTI SHOP, INC 89-15 165 STREET New York NY 11432",40.7154518,-73.7919103,"{lng=-73.7919103, lat=40.7154518}"
